Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240402022730-20240402054730,20240325000000-20240328000000,2024-04-02 05:45:30,VALCCG:D10_L10:PRES,4.72e-01,1.05e-01,8.52e+02,1.153e+00,1.00e+00,5.66e-01,1.15e+00,1.07e-01,6.46e-08,3.65e-08,3.34e-08,2.09e-09,1.15e+00,9.86e-02,1.90e-06,2.10e-09,0.00e+00,5.68e-01,6.55e-02,8.21e-14,4.89e-01,0.00e+00,3.11e-02,7.00e-02,0.00e+00
20240402022730-20240402054730,20240325000000-20240328000000,2024-04-02 05:45:30,VALCCG:D11_L03:PRES,2.57e-01,1.00e-02,8.52e+02,3.690e-12,1.06e+00,6.63e-02,3.69e-12,1.47e-12,1.41e-08,8.82e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.22e+00,1.63e-01,2.74e-07,7.71e-08,0.00e+00,9.98e-02,4.53e-01,0.00e+00
20240402022730-20240402054730,20240325000000-20240328000000,2024-04-02 05:45:30,VALCCG:D11_L07:PRES,2.74e-01,1.00e-02,8.52e+02,3.690e-12,1.04e+00,7.87e-02,3.69e-12,1.47e-12,1.63e-08,1.23e-09,1.20e-08,3.89e-11,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.28e+00,1.38e-01,2.39e-07,5.50e-12,0.00e+00,1.01e-01,3.64e-01,0.00e+00
20240402022730-20240402054730,20240325000000-20240328000000,2024-04-02 05:45:30,VALCCG:D11_L20:PRES,6.60e-01,1.00e-02,8.52e+02,3.690e-12,1.00e+00,6.51e-01,3.69e-12,1.47e-12,2.43e-08,1.57e-08,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,7.44e-01,3.45e-03,3.23e-01,2.32e-02,0.00e+00,4.65e-02,1.42e-01,0.00e+00
20240402022730-20240402054730,20240325000000-20240328000000,2024-04-02 05:45:30,VALCCG:D11_L21:PRES,3.44e-01,1.06e-01,8.52e+02,9.758e-01,9.90e-01,5.05e-01,9.76e-01,1.80e-01,8.17e-08,4.17e-08,5.51e-08,7.20e-09,9.76e-01,4.71e-02,4.89e-14,1.53e-09,0.00e+00,4.71e-01,3.71e-02,1.71e-01,3.88e-01,0.00e+00,3.88e-02,1.04e-01,0.00e+00
20240402022730-20240402054730,20240325000000-20240328000000,2024-04-02 05:45:30,VALCCG:D11_L22:PRES,3.79e-01,1.08e-01,8.52e+02,1.101e+00,9.92e-01,5.03e-01,1.10e+00,1.41e-01,6.45e-08,3.27e-08,3.64e-08,3.28e-09,1.09e+00,6.95e-02,9.62e-03,6.70e-07,0.00e+00,5.92e-01,2.45e-02,1.36e-01,3.01e-01,0.00e+00,3.27e-02,8.95e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D01_L05:PRES,2.09e-01,1.00e-02,8.51e+02,3.690e-12,9.98e-01,4.85e-02,3.69e-12,1.46e-12,2.29e-08,1.11e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.19e+00,1.78e-01,3.36e-13,3.69e-10,0.00e+00,7.24e-02,2.91e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D02_L13:PRES,2.12e-01,1.00e-02,8.51e+02,3.690e-12,1.02e+00,4.91e-02,3.69e-12,1.46e-12,2.03e-08,9.77e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.21e+00,1.79e-01,7.39e-08,3.30e-09,0.00e+00,7.26e-02,3.03e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D02_L20:PRES,6.31e-01,1.43e-01,8.51e+02,6.851e-01,1.00e+00,6.76e-01,6.85e-01,4.66e-02,3.40e-08,2.29e-08,1.75e-08,6.61e-10,6.85e-01,1.13e-01,3.83e-13,9.66e-09,0.00e+00,7.58e-01,2.26e-03,3.23e-01,1.49e-02,0.00e+00,4.14e-02,1.42e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D02_L23:PRES,4.19e-01,1.10e-01,8.51e+02,1.159e+00,9.95e-01,5.03e-01,1.16e+00,9.71e-02,4.56e-08,2.30e-08,2.64e-08,1.99e-09,1.16e+00,8.93e-02,1.18e-06,4.80e-08,0.00e+00,5.42e-01,5.16e-02,5.00e-02,4.25e-01,0.00e+00,3.08e-02,4.85e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L01:PRES,2.03e-01,1.00e-02,8.51e+02,3.690e-12,1.01e+00,4.11e-02,3.69e-12,1.46e-12,1.25e-08,5.10e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.15e+00,2.14e-01,7.58e-11,4.97e-03,0.00e+00,8.61e-02,5.10e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L02:PRES,3.32e-01,9.71e-02,8.51e+02,1.105e+00,9.97e-01,3.98e-01,1.11e+00,7.22e-02,4.56e-08,1.82e-08,2.75e-08,1.52e-09,1.10e+00,1.18e-01,3.81e-08,1.50e-12,0.00e+00,7.57e-01,7.57e-02,5.08e-05,3.25e-01,0.00e+00,3.43e-02,8.77e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L03:PRES,3.46e-01,1.00e-02,8.51e+02,3.690e-12,1.00e+00,1.75e-01,3.69e-12,1.46e-12,2.89e-08,5.06e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.11e+00,4.64e-02,1.41e-10,3.91e-03,0.00e+00,1.39e-01,3.48e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L05:PRES,2.70e-01,1.00e-02,8.51e+02,3.690e-12,1.00e+00,8.27e-02,3.69e-12,1.46e-12,1.87e-08,1.54e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.25e+00,1.02e-01,6.48e-06,2.19e-08,0.00e+00,9.26e-02,3.02e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L07:PRES,3.01e-01,1.00e-02,8.51e+02,3.690e-12,9.90e-01,1.14e-01,3.69e-12,1.46e-12,2.78e-08,3.19e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.23e+00,7.12e-02,6.32e-10,4.38e-10,0.00e+00,8.55e-02,2.57e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L08:PRES,3.77e-01,3.72e-02,8.51e+02,9.190e-01,9.94e-01,2.35e-01,6.61e-02,2.83e-03,3.01e-08,7.12e-09,1.22e-08,1.97e-11,2.13e-13,2.72e+01,6.61e-02,2.86e-09,0.00e+00,1.03e+00,2.88e-02,3.06e-11,9.18e-08,0.00e+00,9.86e-02,2.33e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L09:PRES,2.82e-01,1.00e-02,8.51e+02,3.690e-12,1.00e+00,8.70e-02,3.69e-12,1.46e-12,1.60e-08,1.39e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.27e+00,9.78e-02,3.05e-07,1.32e-08,0.00e+00,1.04e-01,3.60e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L10:PRES,4.13e-01,9.10e-02,8.51e+02,1.118e+00,1.00e+00,4.99e-01,1.12e+00,1.00e-01,6.01e-08,2.99e-08,3.86e-08,3.13e-09,1.12e+00,8.31e-02,4.50e-07,1.11e-09,0.00e+00,5.18e-01,3.80e-03,5.46e-01,7.61e-02,0.00e+00,5.86e-02,2.33e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L11:PRES,3.47e-01,9.57e-02,8.51e+02,1.076e+00,1.01e+00,4.00e-01,1.08e+00,5.89e-02,4.17e-08,1.65e-08,2.49e-08,1.08e-09,1.08e+00,1.44e-01,2.02e-13,6.74e-11,0.00e+00,7.49e-01,7.61e-02,3.89e-14,3.30e-01,0.00e+00,2.85e-02,6.83e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L11A:PRES,4.83e-01,4.55e-02,8.51e+02,9.240e-01,9.94e-01,4.63e-01,7.39e-02,3.17e-03,3.31e-08,1.54e-08,1.34e-08,3.21e-11,2.34e-14,2.72e+01,7.39e-02,1.68e-09,0.00e+00,6.67e-01,6.28e-02,5.23e-06,3.85e-01,0.00e+00,5.33e-02,3.86e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L15:PRES,2.91e-01,1.00e-02,8.51e+02,3.690e-12,1.00e+00,1.00e-01,3.69e-12,1.46e-12,2.36e-08,2.36e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.25e+00,8.26e-02,3.87e-06,9.62e-08,0.00e+00,9.14e-02,2.83e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L16:PRES,3.74e-01,1.14e-01,8.51e+02,8.874e-01,1.00e+00,3.82e-01,8.87e-01,4.49e-02,3.47e-08,1.32e-08,1.81e-08,5.15e-10,8.78e-01,2.05e-01,1.90e-14,9.14e-03,0.00e+00,6.73e-01,9.71e-03,4.55e-01,4.00e-04,0.00e+00,1.15e-01,2.23e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L17:PRES,1.93e-01,1.00e-02,8.51e+02,3.690e-12,9.86e-01,3.90e-02,3.69e-12,1.46e-12,1.43e-08,5.66e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.17e+00,2.20e-01,1.34e-08,6.17e-10,0.00e+00,7.50e-02,4.00e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L18:PRES,4.76e-01,1.11e-01,8.51e+02,1.126e+00,9.98e-01,5.67e-01,1.13e+00,1.06e-01,3.51e-08,1.99e-08,2.70e-08,2.29e-09,1.13e+00,7.87e-02,3.77e-15,1.43e-09,0.00e+00,6.59e-01,3.33e-03,4.44e-01,2.41e-02,0.00e+00,6.01e-02,2.06e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L19:PRES,2.63e-01,1.00e-02,8.51e+02,3.690e-12,9.88e-01,7.53e-02,3.69e-12,1.46e-12,1.59e-08,1.21e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.25e+00,1.12e-01,6.12e-07,2.39e-13,0.00e+00,1.01e-01,3.89e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D03_L20:PRES,1.62e-01,1.00e-02,8.51e+02,3.690e-12,9.90e-01,2.68e-02,3.69e-12,1.46e-12,1.33e-08,3.61e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.08e+00,3.44e-01,4.02e-08,3.65e-05,0.00e+00,6.29e-02,4.26e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D04_L09C:PRES,3.27e-01,1.00e-02,8.51e+02,3.690e-12,9.79e-01,1.78e-01,3.69e-12,1.46e-12,3.69e-08,6.70e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.03e+00,3.86e-02,6.44e-09,2.78e-14,0.00e+00,6.98e-02,1.83e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D04_L17:PRES,2.01e-01,1.00e-02,8.51e+02,3.690e-12,1.01e+00,4.08e-02,3.69e-12,1.46e-12,1.38e-08,5.54e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.17e+00,2.20e-01,2.44e-10,3.83e-03,0.00e+00,8.13e-02,4.68e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L01:PRES,1.73e-01,1.00e-02,8.51e+02,3.690e-12,8.95e-01,3.51e-02,3.69e-12,1.46e-12,1.47e-08,5.78e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.03e+00,2.22e-01,4.13e-05,6.01e-04,0.00e+00,6.76e-02,3.90e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L09:PRES,2.11e-01,1.00e-02,8.51e+02,3.690e-12,9.42e-01,4.94e-02,3.69e-12,1.46e-12,1.38e-08,7.26e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.10e+00,1.61e-01,3.50e-12,7.13e-08,0.00e+00,8.38e-02,4.08e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L10:PRES,4.29e-01,1.17e-01,8.51e+02,1.151e+00,9.64e-01,5.20e-01,1.15e+00,1.10e-01,4.56e-08,2.46e-08,3.12e-08,2.68e-09,1.15e+00,7.74e-02,6.80e-14,8.64e-09,0.00e+00,5.97e-01,3.71e-03,4.50e-01,3.79e-02,0.00e+00,5.72e-02,2.07e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L17:PRES,3.78e-01,9.93e-02,8.51e+02,1.154e+00,9.78e-01,4.46e-01,1.15e+00,7.85e-02,4.50e-08,2.06e-08,3.04e-08,1.74e-09,1.15e+00,1.12e-01,1.15e-06,6.84e-12,0.00e+00,6.66e-01,8.57e-02,2.68e-07,3.89e-01,0.00e+00,2.97e-02,7.62e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L18:PRES,3.34e-01,8.96e-02,8.51e+02,1.142e+00,9.74e-01,4.08e-01,1.14e+00,8.45e-02,4.82e-08,2.02e-08,3.82e-08,2.53e-09,1.14e+00,1.02e-01,1.00e-06,3.81e-11,0.00e+00,6.89e-01,8.95e-02,5.75e-15,3.51e-01,0.00e+00,3.03e-02,7.31e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L19:PRES,2.10e-01,1.00e-02,8.51e+02,3.690e-12,9.40e-01,4.92e-02,3.69e-12,1.46e-12,1.36e-08,7.11e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.09e+00,1.61e-01,3.70e-12,3.44e-08,0.00e+00,8.31e-02,4.07e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L21:PRES,2.34e-01,1.00e-02,8.51e+02,3.690e-12,9.63e-01,6.10e-02,3.69e-12,1.46e-12,1.69e-08,1.07e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.13e+00,1.31e-01,1.06e-09,3.47e-07,0.00e+00,8.84e-02,3.50e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L23:PRES,4.50e-01,1.03e-01,8.51e+02,1.155e+00,9.76e-01,5.23e-01,1.16e+00,8.67e-02,5.28e-08,2.83e-08,3.15e-08,2.04e-09,1.16e+00,1.01e-01,6.78e-06,7.27e-11,0.00e+00,5.64e-01,3.11e-03,4.89e-01,4.66e-02,0.00e+00,5.20e-02,2.12e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L24:PRES,3.69e-01,1.45e-01,8.51e+02,8.420e-01,9.80e-01,5.38e-01,1.03e+00,1.91e-01,6.64e-08,3.65e-08,5.13e-08,8.17e-09,9.70e-01,5.54e-02,1.12e-08,6.46e-02,0.00e+00,5.82e-01,2.37e-03,4.95e-01,2.33e-02,0.00e+00,4.95e-02,2.14e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D06_L26:PRES,3.86e-01,1.31e-01,8.51e+02,7.802e-01,9.66e-01,4.01e-01,7.80e-01,4.14e-02,3.20e-08,1.33e-08,1.80e-08,5.95e-10,7.80e-01,1.49e-01,1.39e-04,3.69e-08,0.00e+00,5.26e-01,1.06e-02,4.34e-01,1.11e-01,0.00e+00,1.29e-01,2.86e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D07_L13:PRES,2.55e-01,1.00e-02,8.51e+02,3.690e-12,1.13e+00,5.98e-02,3.69e-12,1.46e-12,1.36e-08,7.21e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.36e+00,1.60e-01,5.34e-06,4.27e-12,0.00e+00,1.08e-01,5.30e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D07_L16:PRES,3.12e-01,1.00e-02,8.51e+02,3.690e-12,1.10e+00,1.02e-01,3.69e-12,1.46e-12,2.19e-08,2.03e-09,1.25e-08,2.00e-11,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.37e+00,8.94e-02,6.21e-08,1.67e-07,0.00e+00,1.06e-01,3.29e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D07_L17:PRES,2.78e-01,1.00e-02,8.51e+02,3.690e-12,1.13e+00,7.26e-02,3.69e-12,1.46e-12,1.68e-08,1.08e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.32e+00,1.27e-01,4.29e-09,1.96e-08,0.00e+00,1.11e-01,4.34e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D07_L23:PRES,2.95e-01,4.73e-02,8.51e+02,9.843e-01,1.08e+00,9.62e-02,2.91e-02,2.34e-03,2.61e-08,2.33e-09,1.30e-08,6.06e-11,2.04e-07,2.72e+01,2.79e-02,1.14e-03,0.00e+00,1.35e+00,9.36e-02,1.46e-06,1.21e-08,0.00e+00,9.39e-02,3.02e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D09_L02:PRES,3.35e-01,9.04e-02,8.51e+02,1.134e+00,1.02e+00,4.24e-01,1.13e+00,1.02e-01,5.75e-08,2.38e-08,5.21e-08,3.90e-09,1.13e+00,8.23e-02,4.15e-07,7.36e-10,0.00e+00,7.14e-01,9.02e-02,8.94e-09,3.64e-01,0.00e+00,3.47e-02,8.70e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D10_L10:PRES,4.28e-01,1.05e-01,8.51e+02,1.153e+00,9.94e-01,5.04e-01,1.15e+00,8.82e-02,6.28e-08,3.18e-08,3.34e-08,2.09e-09,1.15e+00,9.86e-02,1.90e-06,2.10e-09,0.00e+00,5.82e-01,5.81e-02,1.30e-10,4.31e-01,0.00e+00,2.52e-02,6.46e-02,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D11_L20:PRES,6.17e-01,1.00e-02,8.51e+02,3.690e-12,1.03e+00,5.28e-01,3.69e-12,1.46e-12,2.04e-08,1.05e-08,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,8.03e-01,2.15e-02,2.96e-04,2.78e-01,0.00e+00,2.40e-01,4.28e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D11_L21:PRES,3.41e-01,1.06e-01,8.51e+02,9.758e-01,1.02e+00,4.76e-01,9.76e-01,1.49e-01,7.89e-08,3.67e-08,5.51e-08,7.20e-09,9.76e-01,4.71e-02,4.89e-14,1.53e-09,0.00e+00,4.73e-01,2.75e-02,2.48e-01,3.46e-01,0.00e+00,3.04e-02,1.09e-01,0.00e+00
20240402054730-20240402064502,20240325000000-20240328000000,2024-04-02 06:43:02,VALCCG:D11_L22:PRES,3.64e-01,1.08e-01,8.51e+02,1.101e+00,1.03e+00,4.67e-01,1.10e+00,1.16e-01,6.18e-08,2.81e-08,3.64e-08,3.28e-09,1.09e+00,6.95e-02,9.62e-03,6.70e-07,0.00e+00,6.65e-01,2.25e-02,1.32e-01,2.62e-01,0.00e+00,2.39e-02,7.67e-02,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D01_L05:PRES,2.43e-01,1.00e-02,8.51e+02,3.690e-12,1.00e+00,6.51e-02,3.69e-12,1.46e-12,2.41e-08,1.57e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.17e+00,1.37e-01,1.39e-08,6.12e-08,0.00e+00,8.51e-02,3.23e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D01_L18:PRES,3.69e-01,1.31e-01,8.51e+02,1.045e+00,1.01e+00,3.28e-01,6.66e-01,3.59e-02,3.36e-08,1.09e-08,1.76e-08,4.75e-10,6.66e-01,1.60e-01,3.51e-07,4.30e-12,0.00e+00,9.67e-01,2.03e-02,4.84e-02,7.44e-11,0.00e+00,1.24e-01,2.25e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D02_L11:PRES,3.04e-01,4.07e-02,8.51e+02,9.940e-01,1.07e+00,1.04e-01,7.03e-02,3.19e-03,2.53e-08,2.47e-09,1.26e-08,2.02e-11,1.17e-13,2.72e+01,7.03e-02,1.28e-09,0.00e+00,1.34e+00,9.17e-02,2.16e-06,2.39e-08,0.00e+00,1.02e-01,3.09e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D02_L13:PRES,2.66e-01,1.00e-02,8.51e+02,3.690e-12,1.06e+00,7.17e-02,3.69e-12,1.46e-12,2.21e-08,1.50e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.23e+00,1.29e-01,4.98e-07,1.20e-08,0.00e+00,1.03e-01,3.98e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D02_L16:PRES,4.54e-01,1.14e-01,8.51e+02,9.274e-01,1.03e+00,4.23e-01,4.51e-01,2.05e-02,3.23e-08,1.32e-08,1.56e-08,3.12e-10,3.57e-07,2.72e+01,4.51e-01,2.48e-11,0.00e+00,6.94e-01,2.43e-02,1.72e-01,2.08e-01,0.00e+00,1.32e-01,2.68e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D02_L20:PRES,6.66e-01,1.43e-01,8.51e+02,6.851e-01,1.01e+00,7.14e-01,6.85e-01,5.00e-02,3.64e-08,2.56e-08,1.75e-08,6.61e-10,6.85e-01,1.13e-01,3.83e-13,9.66e-09,0.00e+00,7.98e-01,2.06e-03,2.93e-01,3.24e-03,0.00e+00,4.34e-02,1.59e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D02_L23:PRES,4.45e-01,1.10e-01,8.51e+02,1.159e+00,1.01e+00,5.37e-01,1.16e+00,1.04e-01,4.69e-08,2.50e-08,2.64e-08,1.99e-09,1.16e+00,8.93e-02,1.18e-06,4.80e-08,0.00e+00,5.92e-01,5.25e-02,1.61e-14,4.50e-01,0.00e+00,3.14e-02,6.96e-02,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D03_L01:PRES,2.24e-01,1.00e-02,8.51e+02,3.690e-12,9.81e-01,5.42e-02,3.69e-12,1.46e-12,1.42e-08,7.87e-10,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.13e+00,1.62e-01,5.30e-09,7.20e-15,0.00e+00,8.70e-02,4.14e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D03_L02:PRES,3.38e-01,9.71e-02,8.51e+02,1.105e+00,9.83e-01,4.08e-01,1.11e+00,7.75e-02,4.84e-08,2.01e-08,2.75e-08,1.52e-09,1.10e+00,1.18e-01,3.81e-08,1.50e-12,0.00e+00,7.49e-01,6.98e-02,2.78e-17,3.24e-01,0.00e+00,3.18e-02,8.98e-02,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D03_L03:PRES,3.91e-01,1.00e-02,8.51e+02,3.690e-12,9.75e-01,2.59e-01,3.69e-12,1.46e-12,3.12e-08,8.29e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,9.58e-01,4.10e-02,8.65e-05,8.09e-02,0.00e+00,1.63e-01,3.39e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D03_L05:PRES,2.83e-01,1.00e-02,8.51e+02,3.690e-12,9.85e-01,9.58e-02,3.69e-12,1.46e-12,2.10e-08,2.05e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.22e+00,9.12e-02,3.73e-06,6.46e-08,0.00e+00,9.22e-02,2.84e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D03_L07:PRES,3.30e-01,1.00e-02,8.51e+02,3.690e-12,9.86e-01,1.48e-01,3.69e-12,1.46e-12,3.04e-08,4.57e-09,0.00e+00,0.00e+00,5.74e-16,2.72e+01,2.33e-12,1.36e-12,0.00e+00,1.18e+00,5.62e-02,5.73e-10,2.20e-14,0.00e+00,8.00e-02,2.20e-01,0.00e+00
20240402064530-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,VALCCG:D03_L08:PRES,4.52e-01,3.72e-02,8.51e+02,9.190e-01,9.93e-01,3.84e-01,6.61e-02,3.00e-03,3.22e-08,1.25e-08,1.22e-08,1.97e-11,2.13e-13,2.72e+01,6.61e-02,2.86e-09,0.00e+00,7.92e-01,1.34e-02,2.80e-01,2.48e-03,0.00e+00,1.28e-01,2.44e-01,0.00e+00
