Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240409193100-20240409201313,20240401000000-20240404000000,2024-04-09 20:11:13,VAHCCG:D04_H0X:PRES,3.48e-01,4.75e-02,5.02e+01,3.034e-01,9.93e-01,7.30e-01,9.30e-01,3.84e-01,2.94e-07,2.17e-07,1.02e-06,3.37e-07,2.50e-01,1.05e-03,5.55e-01,1.25e-01,0.00e+00,7.24e-01,2.00e-04,3.02e-01,1.48e-03,0.00e+00,1.99e-02,1.16e-01,0.00e+00
20240409193100-20240409201313,20240401000000-20240404000000,2024-04-09 20:11:13,VAHCCG:D05_H04:PRES,5.08e-01,1.31e-01,5.02e+01,1.179e+00,8.02e-01,4.50e-01,5.41e-01,3.53e-02,1.64e-08,9.18e-09,2.40e-08,5.67e-10,5.41e-01,1.30e-01,4.01e-08,9.99e-11,0.00e+00,4.28e-01,1.46e-08,4.77e-01,2.43e-07,0.00e+00,3.01e-01,4.46e-01,0.00e+00
20240409193100-20240409201313,20240401000000-20240404000000,2024-04-09 20:11:13,VAHCCG:D05_H06:PRES,7.82e-01,1.20e-01,5.02e+01,1.099e+00,9.52e-01,8.44e-01,1.10e+00,9.43e-02,3.94e-08,3.49e-08,4.31e-08,2.42e-09,1.10e+00,9.55e-02,1.74e-05,2.98e-07,0.00e+00,8.27e-01,8.42e-15,5.74e-02,1.36e-02,0.00e+00,7.62e-02,2.58e-01,0.00e+00
20240409193100-20240409201313,20240401000000-20240404000000,2024-04-09 20:11:13,VAHCCG:D07_H14:PRES,3.81e-01,9.81e-02,5.02e+01,4.583e-01,1.09e+00,9.94e-01,1.13e+00,6.25e-01,1.86e-08,1.70e-08,5.76e-08,2.71e-08,6.33e-01,1.28e-03,4.79e-01,2.03e-02,0.00e+00,9.96e-01,7.38e-17,4.77e-12,8.74e-10,0.00e+00,4.25e-02,8.96e-02,0.00e+00
20240409193100-20240409201313,20240401000000-20240404000000,2024-04-09 20:11:13,VAHCCG:D08_H16A:PRES,3.43e-01,7.13e-02,5.02e+01,7.045e-01,9.88e-01,8.92e-01,1.11e+00,5.56e-01,3.32e-08,2.99e-08,1.88e-07,7.74e-08,5.53e-01,1.86e-03,5.20e-01,4.14e-02,0.00e+00,8.58e-01,5.76e-04,9.62e-02,6.19e-02,0.00e+00,1.60e-02,4.54e-02,0.00e+00
20240409201530-20240410021313,20240402000000-20240405000000,2024-04-10 02:11:13,VAHCCG:D04_H08X:PRES,4.86e-01,4.55e-02,8.01e+02,2.670e-01,1.03e+00,1.00e+00,9.74e-01,5.18e-01,1.96e-07,1.91e-07,6.57e-07,3.05e-07,4.31e-01,8.71e-04,4.60e-01,8.35e-02,0.00e+00,9.25e-01,1.93e-04,2.11e-02,8.40e-02,0.00e+00,1.00e-02,1.26e-02,0.00e+00
20240409201530-20240410021313,20240402000000-20240405000000,2024-04-10 02:11:13,VAHCCG:D04_H0X:PRES,5.98e-01,4.99e-02,8.01e+02,3.230e-01,1.03e+00,9.77e-01,9.05e-01,3.83e-01,2.24e-07,2.14e-07,1.02e-06,3.47e-07,2.27e-01,1.26e-03,5.34e-01,1.44e-01,0.00e+00,9.29e-01,2.54e-04,4.45e-02,5.87e-02,0.00e+00,1.00e-02,1.65e-02,0.00e+00
20240409201530-20240410021313,20240402000000-20240405000000,2024-04-10 02:11:13,VAHCCG:D05_H04:PRES,7.27e-01,1.27e-01,8.01e+02,7.126e-01,1.18e+00,6.10e-01,7.06e-01,5.30e-02,1.63e-08,8.39e-09,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,4.06e-01,1.51e-09,4.48e-01,1.81e-01,0.00e+00,4.59e-01,6.36e-01,0.00e+00
20240409201530-20240410021313,20240402000000-20240405000000,2024-04-10 02:11:13,VAHCCG:D05_H06:PRES,8.85e-01,1.12e-01,8.01e+02,1.195e+00,1.08e+00,9.50e-01,1.20e+00,1.07e-01,3.94e-08,3.47e-08,4.16e-08,2.22e-09,1.20e+00,1.07e-01,1.79e-06,1.55e-09,0.00e+00,9.46e-01,3.44e-11,7.91e-02,1.55e-09,0.00e+00,8.98e-02,2.90e-01,0.00e+00
20240409201530-20240410021313,20240402000000-20240405000000,2024-04-10 02:11:13,VAHCCG:D07_H14:PRES,3.80e-01,1.09e-01,8.01e+02,6.016e-01,1.07e+00,9.82e-01,1.15e+00,6.15e-01,1.86e-08,1.70e-08,5.76e-08,2.80e-08,5.95e-01,1.13e-03,5.22e-01,2.92e-02,0.00e+00,9.51e-01,2.05e-16,1.08e-03,3.05e-02,0.00e+00,4.49e-02,9.10e-02,0.00e+00
20240409201530-20240410021313,20240402000000-20240405000000,2024-04-10 02:11:13,VAHCCG:D08_H16A:PRES,4.07e-01,7.13e-02,8.01e+02,5.283e-01,9.87e-01,9.59e-01,1.10e+00,5.60e-01,3.05e-08,2.96e-08,2.09e-07,8.33e-08,5.10e-01,1.96e-03,5.14e-01,7.59e-02,0.00e+00,9.30e-01,3.64e-04,1.20e-02,4.82e-02,0.00e+00,1.17e-02,2.77e-02,0.00e+00
20240409094730-20240410094850,20240402000000-20240405000000,2024-04-10 09:46:50,VAHCCG:D05_H04:PRES,3.84e-01,1.27e-01,8.81e+02,7.126e-01,1.00e+00,4.19e-01,7.06e-01,4.83e-02,5.52e-08,2.31e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,8.21e-01,6.50e-02,2.29e-14,3.28e-01,0.00e+00,1.07e-01,2.71e-01,0.00e+00
20240409094730-20240410094850,20240402000000-20240405000000,2024-04-10 09:46:50,VAHCCG:D07_H04:PRES,2.42e-01,1.00e-02,8.81e+02,1.064e-12,9.79e-01,6.04e-02,1.06e-12,5.50e-13,1.28e-08,7.88e-10,0.00e+00,0.00e+00,2.53e-14,2.72e+01,5.14e-13,5.25e-13,0.00e+00,1.14e+00,1.54e-01,1.38e-07,4.46e-08,0.00e+00,1.02e-01,5.03e-01,0.00e+00
20240409094730-20240410113326,20240402000000-20240405000000,2024-04-10 11:31:26,VAHCCG:D05_H04:PRES,3.84e-01,1.27e-01,8.81e+02,7.126e-01,1.00e+00,4.19e-01,7.06e-01,4.83e-02,5.52e-08,2.31e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,8.21e-01,6.50e-02,2.29e-14,3.28e-01,0.00e+00,1.07e-01,2.71e-01,0.00e+00
20240409094730-20240410113326,20240402000000-20240405000000,2024-04-10 11:31:26,VAHCCG:D07_H04:PRES,2.42e-01,1.00e-02,8.81e+02,1.064e-12,9.79e-01,6.04e-02,1.06e-12,5.50e-13,1.28e-08,7.88e-10,0.00e+00,0.00e+00,2.53e-14,2.72e+01,5.14e-13,5.25e-13,0.00e+00,1.14e+00,1.54e-01,1.38e-07,4.46e-08,0.00e+00,1.02e-01,5.03e-01,0.00e+00
20240409094730-20240410140108,20240402000000-20240405000000,2024-04-10 13:59:08,VAHCCG:D05_H04:PRES,3.84e-01,1.27e-01,8.81e+02,7.126e-01,1.00e+00,4.19e-01,7.06e-01,4.83e-02,5.52e-08,2.31e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,8.21e-01,6.50e-02,2.29e-14,3.28e-01,0.00e+00,1.07e-01,2.71e-01,0.00e+00
20240409094730-20240410140108,20240402000000-20240405000000,2024-04-10 13:59:08,VAHCCG:D07_H04:PRES,2.42e-01,1.00e-02,8.81e+02,1.064e-12,9.79e-01,6.04e-02,1.06e-12,5.50e-13,1.28e-08,7.88e-10,0.00e+00,0.00e+00,2.53e-14,2.72e+01,5.14e-13,5.25e-13,0.00e+00,1.14e+00,1.54e-01,1.38e-07,4.46e-08,0.00e+00,1.02e-01,5.03e-01,0.00e+00
20240409094730-20240410143947,20240402000000-20240405000000,2024-04-10 14:37:47,VAHCCG:D05_H04:PRES,3.84e-01,1.27e-01,8.81e+02,7.126e-01,1.00e+00,4.19e-01,7.06e-01,4.83e-02,5.52e-08,2.31e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,8.21e-01,6.50e-02,2.29e-14,3.28e-01,0.00e+00,1.07e-01,2.71e-01,0.00e+00
20240409094730-20240410143947,20240402000000-20240405000000,2024-04-10 14:37:47,VAHCCG:D07_H04:PRES,2.42e-01,1.00e-02,8.81e+02,1.064e-12,9.79e-01,6.04e-02,1.06e-12,5.50e-13,1.28e-08,7.88e-10,0.00e+00,0.00e+00,2.53e-14,2.72e+01,5.14e-13,5.25e-13,0.00e+00,1.14e+00,1.54e-01,1.38e-07,4.46e-08,0.00e+00,1.02e-01,5.03e-01,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D01_H03:PRES,3.79e-01,3.03e-02,5.03e+01,9.203e-02,1.94e+00,1.12e+00,1.03e+00,8.80e-01,4.40e-08,2.54e-08,6.94e-08,5.28e-08,8.52e-01,5.14e-04,1.29e-01,5.00e-02,0.00e+00,1.06e+00,2.99e-10,1.66e-08,5.29e-02,0.00e+00,2.87e-01,8.18e-01,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D02_H05:PRES,4.21e-01,1.23e-01,5.03e+01,8.156e-01,1.89e+00,1.09e+00,1.13e+00,7.34e-01,4.26e-08,2.46e-08,7.92e-08,3.02e-08,6.87e-01,1.06e-03,3.70e-01,7.50e-02,0.00e+00,1.07e+00,3.94e-14,4.73e-08,2.03e-02,0.00e+00,2.07e-01,7.99e-01,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D04_H08X:PRES,3.46e-01,4.55e-02,5.03e+01,2.670e-01,1.01e+00,8.55e-01,9.74e-01,5.12e-01,2.33e-07,1.99e-07,6.57e-07,3.05e-07,4.31e-01,8.71e-04,4.60e-01,8.35e-02,0.00e+00,8.54e-01,2.54e-04,1.60e-01,7.83e-03,0.00e+00,1.59e-02,5.97e-02,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D04_H0X:PRES,3.58e-01,4.99e-02,5.03e+01,3.230e-01,9.95e-01,7.34e-01,9.05e-01,3.78e-01,3.02e-07,2.23e-07,1.02e-06,3.47e-07,2.27e-01,1.26e-03,5.34e-01,1.44e-01,0.00e+00,7.22e-01,2.62e-04,2.87e-01,1.08e-02,0.00e+00,1.93e-02,9.99e-02,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D05_H04:PRES,8.71e-01,1.27e-01,5.03e+01,7.126e-01,1.45e+00,7.82e-01,7.06e-01,4.69e-02,2.08e-08,1.12e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,7.98e-01,5.47e-04,1.95e-01,2.49e-03,0.00e+00,4.60e-01,8.03e-01,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D07_H14:PRES,3.58e-01,1.09e-01,5.03e+01,6.016e-01,1.06e+00,9.54e-01,1.15e+00,6.07e-01,2.31e-08,2.08e-08,5.76e-08,2.80e-08,5.95e-01,1.13e-03,5.22e-01,2.92e-02,0.00e+00,9.28e-01,1.34e-15,3.39e-02,2.40e-02,0.00e+00,4.25e-02,1.06e-01,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D08_H16A:PRES,3.59e-01,7.13e-02,5.03e+01,5.283e-01,9.85e-01,9.03e-01,1.10e+00,5.51e-01,3.43e-08,3.15e-08,2.09e-07,8.33e-08,5.10e-01,1.96e-03,5.14e-01,7.59e-02,0.00e+00,8.72e-01,2.84e-04,9.27e-02,4.23e-02,0.00e+00,1.48e-02,3.69e-02,0.00e+00
20240410173730-20240410180646,20240402000000-20240405000000,2024-04-10 18:04:46,VAHCCG:D12_H03:PRES,2.36e-01,5.54e-02,5.03e+01,1.961e-01,1.12e+00,1.06e+00,1.04e+00,8.25e-01,8.45e-08,8.00e-08,1.08e-07,8.17e-08,7.82e-01,3.30e-04,2.09e-01,5.01e-02,0.00e+00,9.72e-01,4.50e-16,6.79e-11,8.60e-02,0.00e+00,1.84e-02,5.84e-02,0.00e+00
20240410180700-20240410191737,20240402000000-20240405000000,2024-04-10 19:15:37,VAHCCG:D01_H03:PRES,4.02e-01,3.03e-02,5.09e+01,9.203e-02,1.99e+00,1.16e+00,1.03e+00,8.81e-01,4.29e-08,2.50e-08,6.94e-08,5.28e-08,8.52e-01,5.14e-04,1.29e-01,5.00e-02,0.00e+00,1.18e+00,2.05e-03,6.57e-08,1.23e-01,0.00e+00,2.78e-01,7.90e-01,0.00e+00
20240410180700-20240410191737,20240402000000-20240405000000,2024-04-10 19:15:37,VAHCCG:D04_H08X:PRES,3.71e-01,4.55e-02,5.09e+01,2.670e-01,1.01e+00,8.81e-01,9.74e-01,5.14e-01,2.25e-07,1.97e-07,6.57e-07,3.05e-07,4.31e-01,8.71e-04,4.60e-01,8.35e-02,0.00e+00,8.47e-01,1.39e-04,1.43e-01,3.47e-02,0.00e+00,1.13e-02,6.15e-02,0.00e+00
20240410180700-20240410191737,20240402000000-20240405000000,2024-04-10 19:15:37,VAHCCG:D04_H0X:PRES,4.08e-01,4.99e-02,5.09e+01,3.230e-01,9.93e-01,7.85e-01,9.05e-01,3.79e-01,2.77e-07,2.19e-07,1.02e-06,3.47e-07,2.27e-01,1.26e-03,5.34e-01,1.44e-01,0.00e+00,7.75e-01,1.50e-04,2.33e-01,6.04e-03,0.00e+00,1.49e-02,8.27e-02,0.00e+00
20240410180700-20240410191737,20240402000000-20240405000000,2024-04-10 19:15:37,VAHCCG:D05_H04:PRES,1.03e+00,1.27e-01,5.09e+01,7.126e-01,1.61e+00,1.04e+00,7.06e-01,4.83e-02,2.54e-08,1.65e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,1.03e+00,3.24e-04,2.36e-06,3.41e-02,0.00e+00,1.96e-01,5.62e-01,0.00e+00
20240410180700-20240410191737,20240402000000-20240405000000,2024-04-10 19:15:37,VAHCCG:D07_H14:PRES,4.02e-01,1.09e-01,5.09e+01,6.016e-01,1.08e+00,1.00e+00,1.15e+00,6.09e-01,2.22e-08,2.06e-08,5.76e-08,2.80e-08,5.95e-01,1.13e-03,5.22e-01,2.92e-02,0.00e+00,9.30e-01,1.02e-15,6.60e-03,7.05e-02,0.00e+00,3.49e-02,7.91e-02,0.00e+00
20240410180700-20240410191737,20240402000000-20240405000000,2024-04-10 19:15:37,VAHCCG:D08_H16A:PRES,3.75e-01,7.13e-02,5.09e+01,5.283e-01,1.00e+00,9.22e-01,1.10e+00,5.53e-01,3.38e-08,3.11e-08,2.09e-07,8.33e-08,5.10e-01,1.96e-03,5.14e-01,7.59e-02,0.00e+00,9.42e-01,4.57e-04,8.48e-02,1.90e-03,0.00e+00,1.97e-02,4.36e-02,0.00e+00
20240410203600-20240410211409,20240402000000-20240405000000,2024-04-10 21:12:09,VAHCCG:D04_H08X:PRES,3.52e-01,4.55e-02,5.01e+01,2.670e-01,9.99e-01,8.64e-01,9.74e-01,5.15e-01,2.26e-07,1.95e-07,6.57e-07,3.05e-07,4.31e-01,8.71e-04,4.60e-01,8.35e-02,0.00e+00,8.37e-01,8.57e-05,1.58e-01,2.39e-02,0.00e+00,1.46e-02,6.12e-02,0.00e+00
20240410203600-20240410211409,20240402000000-20240405000000,2024-04-10 21:12:09,VAHCCG:D04_H0X:PRES,3.98e-01,4.99e-02,5.01e+01,3.230e-01,1.01e+00,7.73e-01,9.05e-01,3.80e-01,2.87e-07,2.19e-07,1.02e-06,3.47e-07,2.27e-01,1.26e-03,5.34e-01,1.44e-01,0.00e+00,7.60e-01,5.43e-06,2.59e-01,4.65e-04,0.00e+00,5.39e-02,2.49e-01,0.00e+00
20240410203600-20240410211409,20240402000000-20240405000000,2024-04-10 21:12:09,VAHCCG:D05_H04:PRES,6.58e-01,1.27e-01,5.01e+01,7.126e-01,1.14e+00,6.13e-01,7.06e-01,4.98e-02,2.45e-08,1.32e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,6.76e-01,4.79e-03,3.27e-01,8.41e-02,0.00e+00,3.26e-01,7.58e-01,0.00e+00
20240410203600-20240410211409,20240402000000-20240405000000,2024-04-10 21:12:09,VAHCCG:D07_H14:PRES,3.68e-01,1.09e-01,5.01e+01,6.016e-01,1.05e+00,9.72e-01,1.15e+00,6.11e-01,2.27e-08,2.10e-08,5.76e-08,2.80e-08,5.95e-01,1.13e-03,5.22e-01,2.92e-02,0.00e+00,9.94e-01,4.35e-04,6.54e-02,1.18e-04,0.00e+00,3.55e-02,6.09e-02,0.00e+00
20240410203600-20240410211409,20240402000000-20240405000000,2024-04-10 21:12:09,VAHCCG:D08_H16A:PRES,3.33e-01,7.13e-02,5.01e+01,5.283e-01,9.87e-01,8.82e-01,1.10e+00,5.55e-01,3.42e-08,3.05e-08,2.09e-07,8.33e-08,5.10e-01,1.96e-03,5.14e-01,7.59e-02,0.00e+00,8.40e-01,4.73e-04,1.17e-01,6.00e-02,0.00e+00,1.63e-02,5.13e-02,0.00e+00
20240410204700-20240410225826,20240402000000-20240405000000,2024-04-10 22:56:26,VAHCCG:D02_H05:PRES,4.18e-01,1.23e-01,5.01e+01,8.156e-01,1.74e+00,1.09e+00,1.13e+00,7.38e-01,4.12e-08,2.59e-08,7.92e-08,3.02e-08,6.87e-01,1.06e-03,3.70e-01,7.50e-02,0.00e+00,1.09e+00,3.36e-11,4.56e-13,2.31e-11,0.00e+00,2.04e-01,6.47e-01,0.00e+00
20240410204700-20240410225826,20240402000000-20240405000000,2024-04-10 22:56:26,VAHCCG:D04_H08X:PRES,3.40e-01,4.55e-02,5.01e+01,2.670e-01,1.00e+00,8.53e-01,9.74e-01,5.15e-01,2.26e-07,1.92e-07,6.57e-07,3.05e-07,4.31e-01,8.71e-04,4.60e-01,8.35e-02,0.00e+00,8.19e-01,2.39e-04,1.75e-01,3.68e-02,0.00e+00,1.53e-02,7.21e-02,0.00e+00
20240410204700-20240410225826,20240402000000-20240405000000,2024-04-10 22:56:26,VAHCCG:D04_H0X:PRES,3.62e-01,4.99e-02,5.01e+01,3.230e-01,1.00e+00,7.41e-01,9.05e-01,3.80e-01,2.91e-07,2.16e-07,1.02e-06,3.47e-07,2.27e-01,1.26e-03,5.34e-01,1.44e-01,0.00e+00,7.08e-01,3.08e-04,3.09e-01,3.05e-02,0.00e+00,2.44e-02,1.31e-01,0.00e+00
20240410204700-20240410225826,20240402000000-20240405000000,2024-04-10 22:56:26,VAHCCG:D05_H04:PRES,9.97e-01,1.27e-01,5.01e+01,7.126e-01,1.69e+00,9.52e-01,7.06e-01,4.98e-02,3.33e-08,1.87e-08,2.40e-08,7.38e-10,7.04e-01,1.36e-01,1.64e-12,1.98e-03,0.00e+00,1.50e+00,9.30e-03,1.79e-06,5.53e-02,0.00e+00,3.25e-01,7.67e-01,0.00e+00
20240410204700-20240410225826,20240402000000-20240405000000,2024-04-10 22:56:26,VAHCCG:D07_H14:PRES,5.14e-01,1.09e-01,5.01e+01,6.016e-01,1.63e+00,1.09e+00,1.15e+00,6.11e-01,3.22e-08,2.14e-08,5.76e-08,2.80e-08,5.95e-01,1.13e-03,5.22e-01,2.92e-02,0.00e+00,1.07e+00,1.06e-12,6.50e-12,9.96e-03,0.00e+00,1.62e-01,5.46e-01,0.00e+00
20240410204700-20240410225826,20240402000000-20240405000000,2024-04-10 22:56:26,VAHCCG:D08_H16A:PRES,3.32e-01,7.13e-02,5.01e+01,5.283e-01,9.88e-01,8.82e-01,1.10e+00,5.55e-01,3.19e-08,2.85e-08,2.09e-07,8.33e-08,5.10e-01,1.96e-03,5.14e-01,7.59e-02,0.00e+00,8.94e-01,8.47e-04,9.44e-02,2.75e-02,0.00e+00,2.14e-02,4.96e-02,0.00e+00
20240410225830-20240411002223,20240403000000-20240406000000,2024-04-11 00:20:23,VAHCCG:D04_H08X:PRES,3.62e-01,3.65e-02,5.03e+01,2.750e-01,9.95e-01,8.74e-01,9.83e-01,5.16e-01,2.21e-07,1.94e-07,7.14e-07,3.23e-07,4.17e-01,8.69e-04,4.85e-01,8.03e-02,0.00e+00,8.70e-01,2.77e-04,1.44e-01,4.28e-03,0.00e+00,1.53e-02,5.99e-02,0.00e+00
20240410225830-20240411002223,20240403000000-20240406000000,2024-04-11 00:20:23,VAHCCG:D04_H0X:PRES,4.15e-01,3.97e-02,5.03e+01,3.345e-01,9.95e-01,7.88e-01,9.15e-01,3.77e-01,2.73e-07,2.16e-07,1.12e-06,3.68e-07,2.03e-01,1.25e-03,5.67e-01,1.45e-01,0.00e+00,7.75e-01,3.44e-04,2.49e-01,7.26e-03,0.00e+00,2.40e-02,1.04e-01,0.00e+00
20240410225830-20240411002223,20240403000000-20240406000000,2024-04-11 00:20:23,VAHCCG:D05_H04:PRES,9.42e-01,1.19e-01,5.03e+01,9.399e-01,1.60e+00,9.66e-01,9.40e-01,9.44e-02,3.47e-08,2.10e-08,2.66e-08,9.73e-10,9.40e-01,1.35e-01,4.85e-13,3.46e-08,0.00e+00,8.82e-01,1.59e-03,4.01e-06,1.39e-01,0.00e+00,2.61e-01,9.13e-01,0.00e+00
20240410225830-20240411002223,20240403000000-20240406000000,2024-04-11 00:20:23,VAHCCG:D07_H14:PRES,3.98e-01,1.04e-01,5.03e+01,6.605e-01,1.03e+00,9.75e-01,1.15e+00,5.91e-01,2.23e-08,2.11e-08,6.40e-08,2.86e-08,5.77e-01,1.49e-03,5.65e-01,1.02e-02,0.00e+00,9.40e-01,6.52e-05,9.16e-12,3.83e-02,0.00e+00,2.39e-02,5.02e-02,0.00e+00
20240410225830-20240411002223,20240403000000-20240406000000,2024-04-11 00:20:23,VAHCCG:D08_H16A:PRES,3.66e-01,6.56e-02,5.03e+01,3.374e-01,1.02e+00,9.17e-01,1.09e+00,5.59e-01,3.19e-08,2.88e-08,2.72e-07,1.02e-07,5.42e-01,1.86e-03,5.33e-01,2.02e-02,0.00e+00,8.80e-01,9.16e-04,9.36e-02,6.28e-02,0.00e+00,2.67e-02,5.81e-02,0.00e+00
20240411002230-20240411012701,20240403000000-20240406000000,2024-04-11 01:25:01,VAHCCG:D04_H08X:PRES,3.78e-01,3.65e-02,5.05e+01,2.750e-01,9.97e-01,8.68e-01,9.83e-01,4.93e-01,2.22e-07,1.93e-07,7.14e-07,3.23e-07,4.17e-01,8.69e-04,4.85e-01,8.03e-02,0.00e+00,8.40e-01,2.41e-04,1.43e-01,3.68e-02,0.00e+00,1.59e-02,5.90e-02,0.00e+00
20240411002230-20240411012701,20240403000000-20240406000000,2024-04-11 01:25:01,VAHCCG:D04_H0X:PRES,4.18e-01,3.97e-02,5.05e+01,3.345e-01,9.91e-01,7.71e-01,9.15e-01,3.55e-01,2.75e-07,2.14e-07,1.12e-06,3.68e-07,2.03e-01,1.25e-03,5.67e-01,1.45e-01,0.00e+00,7.66e-01,2.45e-04,2.51e-01,7.82e-03,0.00e+00,1.85e-02,1.00e-01,0.00e+00
20240411002230-20240411012701,20240403000000-20240406000000,2024-04-11 01:25:01,VAHCCG:D05_H04:PRES,6.78e-01,1.19e-01,5.05e+01,9.399e-01,9.48e-01,6.91e-01,9.40e-01,5.36e-02,2.75e-08,2.01e-08,2.66e-08,9.73e-10,9.40e-01,1.35e-01,4.85e-13,3.46e-08,0.00e+00,6.61e-01,9.57e-05,2.82e-01,2.34e-02,0.00e+00,1.89e-01,6.86e-01,0.00e+00
20240411002230-20240411012701,20240403000000-20240406000000,2024-04-11 01:25:01,VAHCCG:D07_H14:PRES,4.29e-01,1.04e-01,5.05e+01,6.605e-01,1.07e+00,9.72e-01,1.15e+00,5.52e-01,2.30e-08,2.08e-08,6.40e-08,2.86e-08,5.77e-01,1.49e-03,5.65e-01,1.02e-02,0.00e+00,9.36e-01,4.58e-04,4.77e-02,6.50e-02,0.00e+00,5.01e-02,1.06e-01,0.00e+00
20240411002230-20240411012701,20240403000000-20240406000000,2024-04-11 01:25:01,VAHCCG:D08_H16A:PRES,4.06e-01,6.56e-02,5.05e+01,3.374e-01,1.02e+00,9.17e-01,1.09e+00,5.17e-01,3.14e-08,2.84e-08,2.72e-07,1.02e-07,5.42e-01,1.86e-03,5.33e-01,2.02e-02,0.00e+00,8.66e-01,6.21e-04,9.02e-02,8.54e-02,0.00e+00,1.99e-02,5.01e-02,0.00e+00
20240410094900-20240411050737,20240403000000-20240406000000,2024-04-11 05:05:37,VAHCCG:D05_H04:PRES,5.75e-01,1.19e-01,5.20e+02,9.399e-01,1.31e+00,6.21e-01,9.40e-01,5.58e-02,8.10e-08,3.85e-08,2.66e-08,9.73e-10,9.40e-01,1.35e-01,4.85e-13,3.46e-08,0.00e+00,5.63e-01,5.20e-04,8.98e-01,3.89e-02,0.00e+00,1.24e-01,4.51e-01,0.00e+00
20240411050800-20240411062617,20240403000000-20240406000000,2024-04-11 06:24:17,VAHCCG:D05_H04:PRES,4.66e-01,1.19e-01,6.40e+02,9.399e-01,1.02e+00,5.16e-01,9.40e-01,6.01e-02,8.65e-08,4.37e-08,2.66e-08,9.73e-10,9.40e-01,1.35e-01,4.85e-13,3.46e-08,0.00e+00,5.03e-01,1.02e-03,6.07e-01,1.69e-02,0.00e+00,7.87e-02,1.81e-01,0.00e+00
20240411062630-20240411070243,20240403000000-20240406000000,2024-04-11 07:00:43,VAHCCG:D05_H04:PRES,8.84e-01,1.19e-01,3.52e+02,9.399e-01,1.47e+00,9.22e-01,9.40e-01,5.75e-02,6.16e-08,3.86e-08,2.66e-08,9.73e-10,9.40e-01,1.35e-01,4.85e-13,3.46e-08,0.00e+00,9.10e-01,2.05e-03,3.54e-01,1.12e-01,0.00e+00,1.87e-01,4.09e-01,0.00e+00
20240411062630-20240411074226,20240403000000-20240406000000,2024-04-11 07:40:26,VAHCCG:D05_H04:PRES,8.84e-01,1.19e-01,3.52e+02,9.399e-01,1.47e+00,9.22e-01,9.40e-01,5.75e-02,6.16e-08,3.86e-08,2.66e-08,9.73e-10,9.40e-01,1.35e-01,4.85e-13,3.46e-08,0.00e+00,9.10e-01,2.05e-03,3.54e-01,1.12e-01,0.00e+00,1.87e-01,4.09e-01,0.00e+00
20240411064930-20240411083800,20240403000000-20240406000000,2024-04-11 08:36:00,VAHCCG:D02_H05:PRES,3.66e-01,1.05e-01,4.24e+02,4.769e-01,1.65e+00,1.00e+00,1.09e+00,6.87e-01,5.28e-08,3.22e-08,5.87e-08,3.23e-08,6.87e-01,1.12e-03,3.68e-01,3.73e-02,0.00e+00,1.26e+00,3.64e-03,9.31e-13,2.72e-02,0.00e+00,1.34e-01,4.93e-01,0.00e+00
20240411064930-20240411083800,20240403000000-20240406000000,2024-04-11 08:36:00,VAHCCG:D05_H04:PRES,8.02e-01,1.19e-01,4.24e+02,9.399e-01,1.15e+00,8.37e-01,9.40e-01,5.36e-02,5.73e-08,4.17e-08,2.66e-08,9.73e-10,9.40e-01,1.35e-01,4.85e-13,3.46e-08,0.00e+00,9.40e-01,2.30e-03,8.08e-03,3.83e-02,0.00e+00,1.00e-01,2.90e-01,0.00e+00
