Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240531155930-20240531201706,20240523000000-20240526000000,2024-05-31 20:15:06,VALCCG:D02_L18:PRES,6.85e+00,3.04e-02,1.31e+03,1.271e-01,4.00e+01,2.80e+00,1.02e+00,8.20e-01,9.29e-06,6.50e-07,2.78e-07,1.86e-07,8.67e-01,1.04e-03,1.43e-01,8.44e-03,0.00e+00,2.51e+01,9.62e-02,7.90e-10,8.05e-01,0.00e+00,4.44e+00,2.39e+01,0.00e+00
20240531155930-20240531201706,20240523000000-20240526000000,2024-05-31 20:15:06,VALCCG:D02_L19:PRES,1.72e+00,7.82e-02,1.31e+03,2.728e-01,1.07e+01,9.84e-01,1.12e+00,5.07e-01,1.18e-06,1.08e-07,1.41e-07,5.91e-08,4.76e-01,3.38e-03,5.34e-01,1.05e-01,0.00e+00,5.09e+00,6.81e-02,3.39e-09,4.29e-01,0.00e+00,1.29e+00,6.92e+00,0.00e+00
20240531155930-20240531201706,20240523000000-20240526000000,2024-05-31 20:15:06,VALCCG:D02_L20:PRES,6.60e-01,1.79e-01,1.31e+03,7.258e-01,3.72e+00,8.30e-01,1.12e+00,5.97e-01,1.71e-07,3.81e-08,7.22e-08,3.24e-08,6.75e-01,2.72e-03,4.24e-01,1.84e-02,0.00e+00,1.82e+00,4.05e-02,1.72e-11,5.07e-01,0.00e+00,4.80e-01,2.00e+00,0.00e+00
20240531155930-20240531201706,20240523000000-20240526000000,2024-05-31 20:15:06,VALCCG:D04_L07:PRES,4.35e-01,3.65e-02,1.31e+03,2.015e-01,3.85e+00,5.63e-01,1.05e+00,4.48e-01,1.44e-06,2.12e-07,5.29e-07,1.92e-07,5.33e-01,2.41e-02,2.29e-01,2.85e-01,0.00e+00,1.99e+00,1.09e-01,3.47e-04,4.23e-01,0.00e+00,3.32e-01,1.82e+00,0.00e+00
20240531155930-20240531201706,20240523000000-20240526000000,2024-05-31 20:15:06,VALCCG:D04_L08:PRES,8.00e-01,3.06e-02,1.31e+03,1.570e-01,6.99e+00,7.14e-01,1.02e+00,4.96e-01,2.16e-06,2.21e-07,3.82e-07,1.60e-07,5.30e-01,1.99e-02,1.82e-01,3.10e-01,0.00e+00,3.48e+00,1.51e-01,2.78e-11,5.29e-01,0.00e+00,6.09e-01,3.89e+00,0.00e+00
20240601040200-20240601214601,20240524000000-20240527000000,2024-06-01 21:44:01,VALCCG:D04_L07:PRES,1.38e+00,3.64e-02,1.25e+03,2.060e-01,1.16e+01,9.18e-01,1.05e+00,4.47e-01,3.93e-06,3.12e-07,5.29e-07,1.82e-07,5.21e-01,2.38e-02,2.34e-01,2.90e-01,0.00e+00,5.64e+00,1.13e-01,4.36e-13,5.40e-01,0.00e+00,9.39e-01,6.53e+00,0.00e+00
20240602091600-20240602100411,20240525000000-20240528000000,2024-06-02 10:02:11,VALCCG:D12_L23:PRES,2.69e+00,3.39e-01,1.20e+03,4.134e+00,5.91e+00,2.00e+00,9.79e-01,1.18e-01,1.76e-07,5.95e-08,3.52e-07,1.01e-08,9.35e-01,1.02e-01,1.76e-12,4.44e-02,0.00e+00,3.81e-01,4.93e-12,2.08e-11,1.62e+00,0.00e+00,1.86e+00,3.91e+00,0.00e+00
20240602141030-20240603015611,20240526000000-20240529000000,2024-06-03 01:54:11,VALCCG:D04_L06:PRES,7.08e-01,3.44e-02,1.30e+03,1.442e-01,5.96e+00,6.29e-01,1.04e+00,4.66e-01,1.56e-06,1.65e-07,2.84e-07,8.89e-08,4.91e-01,2.15e-02,2.53e-01,2.94e-01,0.00e+00,3.35e+00,1.56e-01,4.49e-12,4.47e-01,0.00e+00,5.16e-01,3.05e+00,0.00e+00
20240602141030-20240603015611,20240526000000-20240529000000,2024-06-03 01:54:11,VALCCG:D04_L07:PRES,7.33e-01,3.57e-02,1.30e+03,1.819e-01,6.27e+00,6.57e-01,1.03e+00,4.89e-01,2.37e-06,2.49e-07,4.79e-07,1.46e-07,4.83e-01,2.15e-02,2.29e-01,3.20e-01,0.00e+00,4.14e+00,1.91e-01,3.07e-13,4.69e-01,0.00e+00,4.56e-01,2.98e+00,0.00e+00
20240607143700-20240607171838,20240530000000-20240602000000,2024-06-07 17:16:38,VALCCG:D10_L02:PRES,7.60e-01,8.80e-02,1.00e+03,5.309e-01,5.43e+00,5.11e-01,1.04e+00,3.67e-01,8.69e-07,8.17e-08,2.60e-07,6.80e-08,5.37e-01,2.55e-02,3.02e-01,2.03e-01,0.00e+00,5.22e+00,2.67e-01,3.29e-08,3.31e-01,0.00e+00,3.32e-01,2.04e+00,0.00e+00
20240607143700-20240607171838,20240530000000-20240602000000,2024-06-07 17:16:38,VALCCG:D10_L03:PRES,8.05e-01,1.37e-01,1.00e+03,4.552e+00,6.87e+00,5.42e-01,1.12e+00,4.12e-01,1.39e-06,1.10e-07,1.51e-06,9.04e-08,4.93e-01,2.60e-02,3.66e-01,2.60e-01,0.00e+00,6.70e+00,4.55e-01,1.36e-11,3.82e-01,0.00e+00,2.12e-01,8.34e-01,0.00e+00
20240608050500-20240608103742,20240531000000-20240603000000,2024-06-08 10:35:42,VALCCG:D04_L05:PRES,1.53e+00,6.83e-02,1.30e+03,3.577e-01,1.06e+01,6.95e-01,1.06e+00,3.47e-01,1.20e-06,7.87e-08,1.15e-07,3.21e-08,6.67e-01,2.49e-02,2.50e-01,1.40e-01,0.00e+00,9.86e+00,2.55e-01,5.54e-08,3.32e-01,0.00e+00,6.82e-01,4.38e+00,0.00e+00
20240608050500-20240608103742,20240531000000-20240603000000,2024-06-08 10:35:42,VALCCG:D04_L06:PRES,4.82e+00,4.51e-02,1.30e+03,7.994e-01,3.38e+01,2.36e+00,1.04e+00,4.63e-01,8.62e-06,6.02e-07,3.78e-07,9.84e-08,5.26e-01,2.23e-02,2.34e-01,2.84e-01,0.00e+00,1.45e+01,2.27e-01,1.88e+01,9.20e-01,0.00e+00,4.06e-01,1.66e+00,0.00e+00
20240608232930-20240609042935,20240601000000-20240604000000,2024-06-09 04:27:35,VALCCG:D10_L05:PRES,4.51e-01,5.72e-02,1.30e+03,2.539e-01,3.44e+00,4.84e-01,1.05e+00,3.75e-01,7.09e-07,9.97e-08,2.12e-07,5.98e-08,5.99e-01,1.89e-02,2.93e-01,1.54e-01,0.00e+00,2.31e+00,1.23e-01,2.83e-10,3.37e-01,0.00e+00,3.35e-01,1.50e+00,0.00e+00
20240608232930-20240609042935,20240601000000-20240604000000,2024-06-09 04:27:35,VALCCG:D10_L06:PRES,5.14e-01,4.91e-02,1.30e+03,2.207e-01,4.49e+00,5.01e-01,1.03e+00,3.74e-01,1.21e-06,1.35e-07,2.76e-07,7.71e-08,5.55e-01,1.61e-02,3.39e-01,1.40e-01,0.00e+00,2.65e+00,1.52e-01,1.43e-11,3.61e-01,0.00e+00,3.81e-01,2.18e+00,0.00e+00
20240609043000-20240609053601,20240601000000-20240604000000,2024-06-09 05:34:01,VALCCG:D05_L18:PRES,7.01e-01,5.78e-02,4.63e+02,3.870e-01,4.14e+00,7.20e-01,1.05e+00,4.34e-01,2.35e-07,4.09e-08,1.64e-07,5.37e-08,6.64e-01,1.05e-01,1.01e-14,3.87e-01,0.00e+00,2.33e+00,6.19e-02,2.89e-12,4.50e-01,0.00e+00,5.01e-01,2.22e+00,0.00e+00
20240609043000-20240609063516,20240601000000-20240604000000,2024-06-09 06:33:16,VALCCG:D05_L18:PRES,7.01e-01,5.78e-02,4.63e+02,3.870e-01,4.14e+00,7.20e-01,1.05e+00,4.34e-01,2.35e-07,4.09e-08,1.64e-07,5.37e-08,6.64e-01,1.05e-01,1.01e-14,3.87e-01,0.00e+00,2.33e+00,6.19e-02,2.89e-12,4.50e-01,0.00e+00,5.01e-01,2.22e+00,0.00e+00
20240629022600-20240629043832,20240621000000-20240624000000,2024-06-29 04:36:32,VALCCG:D10_L07:PRES,3.94e-01,5.02e-02,1.30e+03,1.645e-01,3.27e+00,5.35e-01,1.05e+00,4.70e-01,6.43e-07,1.05e-07,1.59e-07,5.28e-08,4.76e-01,2.27e-02,2.53e-01,3.17e-01,0.00e+00,2.22e+00,1.19e-01,7.68e-07,3.91e-01,0.00e+00,2.69e-01,1.12e+00,0.00e+00
20240629022600-20240629043832,20240621000000-20240624000000,2024-06-29 04:36:32,VALCCG:D10_L08:PRES,5.30e+00,4.04e-02,1.30e+03,1.439e-01,3.74e+01,2.50e+00,1.02e+00,5.94e-01,1.35e-05,9.01e-07,3.21e-07,1.48e-07,4.21e-01,1.73e-02,1.69e-01,4.30e-01,0.00e+00,2.55e+01,2.53e-01,1.14e+01,1.13e+00,0.00e+00,5.48e-01,2.45e+00,0.00e+00
20240630065830-20240630095239,20240622000000-20240625000000,2024-06-30 09:50:39,VALCCG:D02_L24:PRES,4.03e-01,6.44e-02,1.43e+03,3.822e-01,3.61e+00,4.44e-01,1.11e+00,3.27e-01,1.80e-06,2.21e-07,2.93e-07,7.30e-08,2.81e-01,3.18e-03,7.68e-01,6.59e-02,0.00e+00,2.55e+00,2.32e-01,1.95e-12,3.46e-01,0.00e+00,2.52e-01,1.66e+00,0.00e+00
20240630132330-20240630145844,20240622000000-20240625000000,2024-06-30 14:56:44,VALCCG:D10_L05:PRES,1.22e+00,1.07e-01,1.45e+03,6.187e-01,9.87e+00,6.15e-01,1.04e+00,3.51e-01,2.15e-06,1.34e-07,1.91e-07,3.82e-08,6.81e-01,3.56e-02,1.59e-01,1.99e-01,0.00e+00,5.22e+00,1.54e-01,3.81e-13,3.26e-01,0.00e+00,9.28e-01,5.71e+00,0.00e+00
20240630132330-20240630145844,20240622000000-20240625000000,2024-06-30 14:56:44,VALCCG:D10_L06:PRES,1.21e+00,5.89e-02,1.45e+03,2.682e-01,1.01e+01,6.47e-01,1.05e+00,3.81e-01,2.88e-06,1.85e-07,1.82e-07,5.24e-08,5.49e-01,2.18e-02,3.09e-01,1.88e-01,0.00e+00,5.59e+00,1.58e-01,4.01e-15,3.44e-01,0.00e+00,8.53e-01,5.67e+00,0.00e+00
20240630155630-20240630205719,20240622000000-20240625000000,2024-06-30 20:55:19,VALCCG:D10_L04:PRES,6.80e+00,5.43e-01,1.45e+03,1.257e+01,3.88e+01,3.39e+00,1.81e+00,5.30e-01,1.23e-05,1.07e-06,2.63e-06,8.15e-08,6.85e-01,3.39e-02,7.86e-01,3.34e-01,0.00e+00,3.97e+01,2.00e-01,1.16e-14,1.53e+00,0.00e+00,1.10e+00,5.32e+00,0.00e+00
20240630155630-20240630205719,20240622000000-20240625000000,2024-06-30 20:55:19,VALCCG:D10_L05:PRES,6.75e-01,1.07e-01,1.45e+03,6.187e-01,5.38e+00,5.38e-01,1.04e+00,3.58e-01,1.23e-06,1.23e-07,1.91e-07,3.82e-08,6.81e-01,3.56e-02,1.59e-01,1.99e-01,0.00e+00,3.37e+00,1.57e-01,7.51e-15,3.45e-01,0.00e+00,4.79e-01,2.58e+00,0.00e+00
20240630205730-20240630220647,20240622000000-20240625000000,2024-06-30 22:04:47,VALCCG:D10_L24:PRES,6.26e+00,1.41e-01,1.45e+03,7.958e-01,4.06e+01,2.70e+00,7.96e-01,6.94e-02,2.82e-06,1.88e-07,5.67e-08,1.76e-09,7.96e-01,9.54e-02,8.41e-16,3.48e-10,0.00e+00,3.01e+01,1.49e-01,2.94e-09,9.38e-01,0.00e+00,2.57e+00,1.73e+01,0.00e+00
20240630222900-20240630225510,20240622000000-20240625000000,2024-06-30 22:53:10,VALCCG:D10_L06:PRES,2.96e+00,5.89e-02,1.09e+03,2.682e-01,2.01e+01,1.68e+00,1.05e+00,3.79e-01,3.43e-06,2.86e-07,1.82e-07,5.24e-08,5.49e-01,2.18e-02,3.09e-01,1.88e-01,0.00e+00,6.78e+00,1.26e-01,1.31e+01,6.47e-01,0.00e+00,3.77e-01,2.01e+00,0.00e+00
20240701060730-20240701085610,20240623000000-20240626000000,2024-07-01 08:54:10,VALCCG:D04_L02:PRES,1.88e+00,2.40e-01,1.50e+03,5.526e-01,1.29e+01,7.77e-01,5.18e-01,1.80e-01,9.73e-07,5.88e-08,4.86e-08,7.82e-09,3.87e-01,5.75e-02,1.81e-03,1.29e-01,0.00e+00,6.54e+00,1.19e-01,4.70e-14,3.38e-01,0.00e+00,1.39e+00,8.48e+00,0.00e+00
20240701060730-20240701085610,20240623000000-20240626000000,2024-07-01 08:54:10,VALCCG:D04_L03:PRES,1.98e+00,2.36e-01,1.50e+03,6.014e-01,1.28e+01,7.87e-01,6.01e-01,1.88e-01,1.29e-06,7.91e-08,6.63e-08,1.09e-08,4.26e-01,5.70e-02,4.63e-02,1.30e-01,0.00e+00,7.45e+00,1.40e-01,4.11e-10,3.50e-01,0.00e+00,1.45e+00,6.86e+00,0.00e+00
